Scenario,Policy,Metric,Time,DeltaValue,NormalizedDelta
Early sell-off,0.5y-greedy,dK_1y,1.25,87.98891915240362,0.9939634457524965
Early sell-off,0.5y-greedy,dK_1y,1.5,104.29712947324546,1.1781885172809217
Early sell-off,0.5y-greedy,dK_1y,1.75,89.5108520753336,1.011155902562421
Early sell-off,0.5y-greedy,dK_1y,2.0,89.16900844736254,1.007294279148476
Early sell-off,0.5y-greedy,dK_1y,2.25,87.84076639409622,0.9922898438084846
Early sell-off,0.5y-greedy,dK_1y,2.5,88.14818489294387,0.9957625850734775
Early sell-off,0.5y-greedy,dK_1y,2.75,88.14636442039176,0.9957420201752127
Early sell-off,0.5y-greedy,dK_1y,3.0,88.07444232636135,0.9949295550023609
Early sell-off,0.5y-greedy,dK_1y,3.25,88.05689137365192,0.9947312913391707
Early sell-off,0.5y-greedy,dK_1y,3.5,88.10873889828417,0.9953169849098344
Early sell-off,0.5y-greedy,dK_1y,3.75,88.1091216432272,0.995321308573383
Early sell-off,0.5y-greedy,dK_1y,4.0,88.10846090621945,0.9953138445831523
Early sell-off,0.5y-greedy,dK_1y,4.25,88.10870689365943,0.9953166233708203
Early sell-off,0.5y-greedy,dK_1y,4.5,88.11123533140955,0.9953451857707529
Early sell-off,0.5y-greedy,dK_1y,4.75,88.11306956844054,0.9953659061589246
Early sell-off,0.5y-greedy,dK_1y,5.0,88.11900838011353,0.9954329937168924
Early sell-off,0.5y-greedy,dK_1y,5.25,88.11725073331954,0.9954131385273913
Early sell-off,0.5y-greedy,dK_1y,5.5,88.11799567271855,0.9954215537067008
Early sell-off,0.5y-greedy,dK_1y,5.75,88.11780031406617,0.9954193468451876
Early sell-off,0.5y-greedy,dK_1y,6.0,88.12011461166612,0.9954454902191385
Early sell-off,0.5y-greedy,dK_1y,6.25,68.89189731050215,0.778234671988277
Early sell-off,0.5y-greedy,dK_1y,6.5,47.90547179127195,0.5411623221507766
Early sell-off,0.5y-greedy,dK_1y,6.75,25.000000000000007,0.28241153980732364
Early sell-off,0.5y-greedy,dK_1y,7.0,0.0,0.0
Early sell-off,0.5y-greedy,dK_3y,0.0,222.2225160957625,0.9999999999999956
Early sell-off,0.5y-greedy,dK_3y,0.25,203.06911579807854,0.9138098126409878
Early sell-off,0.5y-greedy,dK_3y,0.5,197.74412151393796,0.8898473700510305
Early sell-off,0.5y-greedy,dK_3y,0.75,196.06460079174482,0.882289536795874
Early sell-off,0.5y-greedy,dK_3y,1.0,195.5337102927084,0.879900532709503
Early sell-off,0.5y-greedy,dK_3y,1.25,201.24744978135436,0.9056123264063384
Early sell-off,0.5y-greedy,dK_3y,1.5,274.70091682629305,1.2361524909920234
Early sell-off,0.5y-greedy,dK_3y,1.75,215.4139355524998,0.9693614280727086
Early sell-off,0.5y-greedy,dK_3y,2.0,212.5873101390475,0.9566416305332271
Early sell-off,0.5y-greedy,dK_3y,2.25,203.03282863561353,0.9136465206258376
Early sell-off,0.5y-greedy,dK_3y,2.5,198.66561644640524,0.8939940917633803
Early sell-off,0.5y-greedy,dK_3y,2.75,199.09114747807953,0.8959089788736087
Early sell-off,0.5y-greedy,dK_3y,3.0,196.8088053449934,0.8856384528567823
Early sell-off,0.5y-greedy,dK_3y,3.25,195.50361697642083,0.8797651129652921
Early sell-off,0.5y-greedy,dK_3y,3.5,194.71828975050317,0.8762311451220911
Early sell-off,0.5y-greedy,dK_3y,3.75,194.68317884810534,0.8760731462702435
Early sell-off,0.5y-greedy,dK_3y,4.0,194.5081460769309,0.8752854998415665
Early sell-off,0.5y-greedy,dK_3y,4.25,184.85194946280933,0.8318326725413825
Early sell-off,0.5y-greedy,dK_3y,4.5,174.17890864591297,0.7838040523798819
Early sell-off,0.5y-greedy,dK_3y,4.75,162.7255833747063,0.7322641568174043
Early sell-off,0.5y-greedy,dK_3y,5.0,150.239969172548,0.6760789672087247
Early sell-off,0.5y-greedy,dK_3y,5.25,136.68222369408636,0.6150691932368598
Early sell-off,0.5y-greedy,dK_3y,5.5,121.88306106978803,0.548473049496318
Early sell-off,0.5y-greedy,dK_3y,5.75,105.73834144047085,0.47582190724050877
Early sell-off,0.5y-greedy,dK_3y,6.0,88.12011461166612,0.39653999135574575
Early sell-off,0.5y-greedy,dK_3y,6.25,68.89189731050215,0.3100131279263088
Early sell-off,0.5y-greedy,dK_3y,6.5,47.90547179127195,0.21557433797855027
Early sell-off,0.5y-greedy,dK_3y,6.75,25.000000000000007,0.1124998512267165
Early sell-off,0.5y-greedy,dK_3y,7.0,0.0,0.0
Early sell-off,0.5y-greedy,MtM,0.0,644.18079456557,0.9999999999999984
Early sell-off,0.5y-greedy,MtM,0.25,588.9394936558128,0.9142456568469846
Early sell-off,0.5y-greedy,MtM,0.5,549.4148094845796,0.8528891486979201
Early sell-off,0.5y-greedy,MtM,0.75,513.7454893165253,0.7975175504308384
Early sell-off,0.5y-greedy,MtM,1.0,498.94766912926826,0.7745460177305558
Early sell-off,0.5y-greedy,MtM,1.25,451.53850504966647,0.7009499644493119
Early sell-off,0.5y-greedy,MtM,1.5,416.4582207888717,0.6464927615076245
Early sell-off,0.5y-greedy,MtM,1.75,411.4245824579448,0.6386787466015738
Early sell-off,0.5y-greedy,MtM,2.0,397.8267228336325,0.6175699837526557
Early sell-off,0.5y-greedy,MtM,2.25,386.0086506215981,0.5992240903144566
Early sell-off,0.5y-greedy,MtM,2.5,376.81475989922626,0.5849518692238355
Early sell-off,0.5y-greedy,MtM,2.75,358.75588161566145,0.5569180028994853
Early sell-off,0.5y-greedy,MtM,3.0,345.4972439871761,0.5363358344456325
Early sell-off,0.5y-greedy,MtM,3.25,330.6350161270601,0.5132643179001277
Early sell-off,0.5y-greedy,MtM,3.5,315.7094162247149,0.49009442518016416
Early sell-off,0.5y-greedy,MtM,3.75,295.5736006679582,0.45883640611684184
Early sell-off,0.5y-greedy,MtM,4.0,276.3443024725235,0.4289856276433813
Early sell-off,0.5y-greedy,MtM,4.25,254.9598041671438,0.39578920439422
Early sell-off,0.5y-greedy,MtM,4.5,235.24207367769785,0.3651802035426137
Early sell-off,0.5y-greedy,MtM,4.75,213.42265967028968,0.33130863489064394
Early sell-off,0.5y-greedy,MtM,5.0,192.2578740423333,0.2984532846434673
Early sell-off,0.5y-greedy,MtM,5.25,168.62918463641554,0.26177307063327987
Early sell-off,0.5y-greedy,MtM,5.5,145.44334060327768,0.2257803117234552
Early sell-off,0.5y-greedy,MtM,5.75,121.87448197077646,0.18919297656641157
Early sell-off,0.5y-greedy,MtM,6.0,98.0235126907145,0.15216770434272348
Early sell-off,0.5y-greedy,MtM,6.25,74.15241716720577,0.11511118895932533
Early sell-off,0.5y-greedy,MtM,6.5,49.632362526353425,0.07704725590247531
Early sell-off,0.5y-greedy,MtM,6.75,24.914348336331784,0.03867601851299179
Early sell-off,0.5y-greedy,MtM,7.0,0.0,0.0
Early sell-off,0.5y-greedy,V,0.0,251.87082587396654,0.999999999999996
Early sell-off,0.5y-greedy,V,0.25,264.90921301476465,1.0517661666274971
Early sell-off,0.5y-greedy,V,0.5,277.84629290669835,1.103130114186899
Early sell-off,0.5y-greedy,V,0.75,288.1976233447037,1.1442278888183484
Early sell-off,0.5y-greedy,V,1.0,284.4571350215206,1.1293770687195777
Early sell-off,0.5y-greedy,V,1.25,286.2459444203198,1.1364791592161336
Early sell-off,0.5y-greedy,V,1.5,285.37697798843976,1.1330291112446593
Early sell-off,0.5y-greedy,V,1.75,280.6019788128102,1.1140709839623082
Early sell-off,0.5y-greedy,V,2.0,275.7506734081443,1.0948098988889086
Early sell-off,0.5y-greedy,V,2.25,268.8419328499036,1.0673802014070028
Early sell-off,0.5y-greedy,V,2.5,263.0911893344612,1.0445480869868913
Early sell-off,0.5y-greedy,V,2.75,257.1408139725621,1.0209233764184804
Early sell-off,0.5y-greedy,V,3.0,250.13553193217697,0.9931103813402395
Early sell-off,0.5y-greedy,V,3.25,241.45470045671365,0.9586449705673099
Early sell-off,0.5y-greedy,V,3.5,230.4300965844658,0.9148741057440675
Early sell-off,0.5y-greedy,V,3.75,221.11972616786016,0.8779092433615365
Early sell-off,0.5y-greedy,V,4.0,209.6184337711146,0.8322457872751193
Early sell-off,0.5y-greedy,V,4.25,198.4308696681416,0.7878279232205857
Early sell-off,0.5y-greedy,V,4.5,180.83123064595492,0.7179522678678165
Early sell-off,0.5y-greedy,V,4.75,165.15892993826503,0.6557287028586158
Early sell-off,0.5y-greedy,V,5.0,147.77740932222446,0.5867190406409757
Early sell-off,0.5y-greedy,V,5.25,134.18448580278513,0.5327512042618587
Early sell-off,0.5y-greedy,V,5.5,119.32997742713849,0.47377451125224584
Early sell-off,0.5y-greedy,V,5.75,103.6987192277436,0.41171389686724935
Early sell-off,0.5y-greedy,V,6.0,86.75630233536093,0.34444760338687463
Early sell-off,0.5y-greedy,V,6.25,68.27568410040409,0.2710742058493438
Early sell-off,0.5y-greedy,V,6.5,47.666290501985614,0.18924895464406477
Early sell-off,0.5y-greedy,V,6.75,25.000000000000007,0.09925722803842967
Early sell-off,0.5y-greedy,V,7.0,0.0,0.0
Early sell-off,Optimal V,dK_0.5y,0.0,59.62890661504572,0.9999999999999832
Early sell-off,Optimal V,dK_0.5y,0.25,46.945137765692195,0.7872882538122221
Early sell-off,Optimal V,dK_0.5y,0.5,32.01615708854409,0.5369234303629702
Early sell-off,Optimal V,dK_0.5y,0.75,49.39041081450114,0.8282964357095555
Early sell-off,Optimal V,dK_0.5y,1.0,50.52365451640378,0.8473013741904614
Early sell-off,Optimal V,dK_0.5y,1.25,58.50865134996068,0.981212882665815
Early sell-off,Optimal V,dK_0.5y,1.5,60.95270306024682,1.0222005822401923
Early sell-off,Optimal V,dK_0.5y,1.75,63.24788839934121,1.0606917347597529
Early sell-off,Optimal V,dK_0.5y,2.0,65.67108270071041,1.1013296474589225
Early sell-off,Optimal V,dK_0.5y,2.25,67.06766050778066,1.1247508014989636
Early sell-off,Optimal V,dK_0.5y,2.5,67.06766050778069,1.1247508014989642
Early sell-off,Optimal V,dK_0.5y,2.75,67.06766050778069,1.1247508014989642
Early sell-off,Optimal V,dK_0.5y,3.0,67.06766050778066,1.1247508014989636
Early sell-off,Optimal V,dK_0.5y,3.25,67.06766050778072,1.1247508014989647
Early sell-off,Optimal V,dK_0.5y,3.5,67.06766050778066,1.1247508014989636
Early sell-off,Optimal V,dK_0.5y,3.75,67.06766050778064,1.1247508014989633
Early sell-off,Optimal V,dK_0.5y,4.0,67.06766050778069,1.1247508014989642
Early sell-off,Optimal V,dK_0.5y,4.25,67.06766050778069,1.1247508014989642
Early sell-off,Optimal V,dK_0.5y,4.5,67.06766050778072,1.1247508014989647
Early sell-off,Optimal V,dK_0.5y,4.75,67.06766050778072,1.1247508014989647
Early sell-off,Optimal V,dK_0.5y,5.0,67.06766050778072,1.1247508014989647
Early sell-off,Optimal V,dK_0.5y,5.25,67.0676605077807,1.1247508014989644
Early sell-off,Optimal V,dK_0.5y,5.5,67.0676605077807,1.1247508014989644
Early sell-off,Optimal V,dK_0.5y,5.75,67.0676605077807,1.1247508014989644
Early sell-off,Optimal V,dK_0.5y,6.0,67.0676605077807,1.1247508014989644
Early sell-off,Optimal V,dK_0.5y,6.25,67.06766050778073,1.124750801498965
Early sell-off,Optimal V,dK_0.5y,6.5,67.06766050778072,1.1247508014989647
Early sell-off,Optimal V,dK_0.5y,6.75,34.999999999999986,0.586963638725653
Early sell-off,Optimal V,dK_0.5y,7.0,0.0,0.0
Early sell-off,Optimal V,dK_1y,0.0,101.71408819334584,0.9999999999999902
Early sell-off,Optimal V,dK_1y,0.25,88.3403306222023,0.8685161730425921
Early sell-off,Optimal V,dK_1y,0.5,79.6364820962857,0.782944462372861
Early sell-off,Optimal V,dK_1y,0.75,94.13566318303316,0.9254928678522099
Early sell-off,Optimal V,dK_1y,1.0,97.38700244289367,0.9574583439982486
Early sell-off,Optimal V,dK_1y,1.25,107.40075285811687,1.0559083285882713
Early sell-off,Optimal V,dK_1y,1.5,114.34093035823614,1.1241405432538225
Early sell-off,Optimal V,dK_1y,1.75,119.0468567993323,1.1704067638402051
Early sell-off,Optimal V,dK_1y,2.0,122.00527837673987,1.1994924257180755
Early sell-off,Optimal V,dK_1y,2.25,123.35707184003951,1.2127825558004495
Early sell-off,Optimal V,dK_1y,2.5,123.38392737635598,1.2130465854623527
Early sell-off,Optimal V,dK_1y,2.75,123.38059557912094,1.2130138289652515
Early sell-off,Optimal V,dK_1y,3.0,123.3869274656023,1.2130760807790744
Early sell-off,Optimal V,dK_1y,3.25,123.40453442876237,1.213249183281125
Early sell-off,Optimal V,dK_1y,3.5,123.51741353831224,1.2143589519626796
Early sell-off,Optimal V,dK_1y,3.75,123.45688336727756,1.2137638508109136
Early sell-off,Optimal V,dK_1y,4.0,123.55882787492796,1.2147661161751435
Early sell-off,Optimal V,dK_1y,4.25,123.43674113859517,1.2135658228971786
Early sell-off,Optimal V,dK_1y,4.5,123.53560790847253,1.2145378295447675
Early sell-off,Optimal V,dK_1y,4.75,123.4482178150703,1.2136786556097259
Early sell-off,Optimal V,dK_1y,5.0,123.45678039849051,1.2137628384753674
Early sell-off,Optimal V,dK_1y,5.25,123.38149622911837,1.2130226836874776
Early sell-off,Optimal V,dK_1y,5.5,123.36963893735476,1.212906108963423
Early sell-off,Optimal V,dK_1y,5.75,123.36807424789092,1.212890725750619
Early sell-off,Optimal V,dK_1y,6.0,123.36807122295431,1.212890696011016
Early sell-off,Optimal V,dK_1y,6.25,96.44865623470301,0.9482330122388273
Early sell-off,Optimal V,dK_1y,6.5,67.06766050778072,0.659374347241778
Early sell-off,Optimal V,dK_1y,6.75,34.999999999999986,0.3441017918134309
Early sell-off,Optimal V,dK_1y,7.0,0.0,0.0
Early sell-off,Optimal V,dK_3y,0.0,208.16107327120125,0.9999999999999952
Early sell-off,Optimal V,dK_3y,0.25,211.2244184663171,1.0147162250221673
Early sell-off,Optimal V,dK_3y,0.5,225.00051630905915,1.0808962154798158
Early sell-off,Optimal V,dK_3y,0.75,242.81627264308793,1.1664826128501713
Early sell-off,Optimal V,dK_3y,1.0,250.6988104149683,1.204350104826496
Early sell-off,Optimal V,dK_3y,1.25,261.30181750572996,1.2552866556625282
Early sell-off,Optimal V,dK_3y,1.5,263.0684022071412,1.2637732793796805
Early sell-off,Optimal V,dK_3y,1.75,268.0320825151473,1.2876186613716303
Early sell-off,Optimal V,dK_3y,2.0,270.4233155086273,1.2991060780913002
Early sell-off,Optimal V,dK_3y,2.25,271.8045720507616,1.3057415960602852
Early sell-off,Optimal V,dK_3y,2.5,272.0801406685081,1.3070654200270624
Early sell-off,Optimal V,dK_3y,2.75,271.7935973429294,1.3056888738694368
Early sell-off,Optimal V,dK_3y,3.0,271.7746617433451,1.3055979077762732
Early sell-off,Optimal V,dK_3y,3.25,271.68704653572627,1.3051770067584123
Early sell-off,Optimal V,dK_3y,3.5,271.5496324263895,1.304516873203289
Early sell-off,Optimal V,dK_3y,3.75,271.3962262689564,1.3037799142943907
Early sell-off,Optimal V,dK_3y,4.0,271.30449219582863,1.3033392263613097
Early sell-off,Optimal V,dK_3y,4.25,258.05913299290546,1.2397088895515715
Early sell-off,Optimal V,dK_3y,4.5,243.50154587367467,1.1697746463693006
Early sell-off,Optimal V,dK_3y,4.75,227.63772456602362,1.0935652905163795
Early sell-off,Optimal V,dK_3y,5.0,210.26892578965885,1.0101260648080461
Early sell-off,Optimal V,dK_3y,5.25,191.32980653322642,0.9191430632371537
Early sell-off,Optimal V,dK_3y,5.5,170.62920856790035,0.8196979669949934
Early sell-off,Optimal V,dK_3y,5.75,148.0321122748026,0.7111421455919343
Early sell-off,Optimal V,dK_3y,6.0,123.36807122295431,0.5926567791194296
Early sell-off,Optimal V,dK_3y,6.25,96.44865623470301,0.46333665905462096
Early sell-off,Optimal V,dK_3y,6.5,67.06766050778072,0.32219117366099354
Early sell-off,Optimal V,dK_3y,6.75,34.999999999999986,0.1681390254670733
Early sell-off,Optimal V,dK_3y,7.0,0.0,0.0
Early sell-off,Optimal V,MtM,0.0,644.18079456557,0.9999999999999984
Early sell-off,Optimal V,MtM,0.25,588.9394936558128,0.9142456568469846
Early sell-off,Optimal V,MtM,0.5,549.4148094845796,0.8528891486979201
Early sell-off,Optimal V,MtM,0.75,539.4327637823516,0.8373934279523804
Early sell-off,Optimal V,MtM,1.0,548.8424360421951,0.8520006195036114
Early sell-off,Optimal V,MtM,1.25,519.2692808071165,0.8060924591167088
Early sell-off,Optimal V,MtM,1.5,499.7498649466461,0.7757913138091495
Early sell-off,Optimal V,MtM,1.75,514.280728072431,0.7983484332519672
Early sell-off,Optimal V,MtM,2.0,517.1747396837222,0.8028409788784524
Early sell-off,Optimal V,MtM,2.25,521.1116783391575,0.8089525219245165
Early sell-off,Optimal V,MtM,2.5,527.5406638589168,0.8189326169133696
Early sell-off,Optimal V,MtM,2.75,502.258234261926,0.7796852040592795
Early sell-off,Optimal V,MtM,3.0,483.69614158204655,0.7508701682238855
Early sell-off,Optimal V,MtM,3.25,462.88902257788413,0.7185700450601789
Early sell-off,Optimal V,MtM,3.5,441.99318271460083,0.6861321952522297
Early sell-off,Optimal V,MtM,3.75,413.8030409351415,0.6423709685635787
Early sell-off,Optimal V,MtM,4.0,386.8820234615329,0.6005798787007338
Early sell-off,Optimal V,MtM,4.25,356.9437258340013,0.554104886151908
Early sell-off,Optimal V,MtM,4.5,329.338903148777,0.5112522849596592
Early sell-off,Optimal V,MtM,4.75,298.79172353840556,0.4638320888469016
Early sell-off,Optimal V,MtM,5.0,269.1610236592666,0.41783459850085425
Early sell-off,Optimal V,MtM,5.25,236.08085849098177,0.3664822988865918
Early sell-off,Optimal V,MtM,5.5,203.62067684458876,0.3160924364128373
Early sell-off,Optimal V,MtM,5.75,170.62427475908706,0.26487016719297624
Early sell-off,Optimal V,MtM,6.0,137.2329177670003,0.21303478607981285
Early sell-off,Optimal V,MtM,6.25,103.81338403408807,0.16115566454305544
Early sell-off,Optimal V,MtM,6.5,69.4853075368948,0.10786615826346543
Early sell-off,Optimal V,MtM,6.75,34.8800876708645,0.05414642591818851
Early sell-off,Optimal V,MtM,7.0,0.0,0.0
Early sell-off,Optimal V,V,0.0,251.87082587396654,0.999999999999996
Early sell-off,Optimal V,V,0.25,264.90921301476465,1.0517661666274971
Early sell-off,Optimal V,V,0.5,277.84629290669835,1.103130114186899
Early sell-off,Optimal V,V,0.75,298.32805667279354,1.1844486380573211
Early sell-off,Optimal V,V,1.0,303.8533265726748,1.2063855570343767
Early sell-off,Optimal V,V,1.25,309.44717394969905,1.2285947484229154
Early sell-off,Optimal V,V,1.5,301.8135932849631,1.1982872261513375
Early sell-off,Optimal V,V,1.75,305.70425791401567,1.2137342896036145
Early sell-off,Optimal V,V,2.0,304.196369706156,1.2077475374554552
Early sell-off,Optimal V,V,2.25,302.01662526018924,1.1990933217939022
Early sell-off,Optimal V,V,2.5,299.51028028874447,1.1891424076189556
Early sell-off,Optimal V,V,2.75,292.9753153173416,1.1631967072833682
Early sell-off,Optimal V,V,3.0,288.12203044777993,1.1439277631620264
Early sell-off,Optimal V,V,3.25,282.2181658945279,1.1204877139512208
Early sell-off,Optimal V,V,3.5,275.7807109521676,1.094929156623182
Early sell-off,Optimal V,V,3.75,266.3966222843529,1.0576716114698168
Early sell-off,Optimal V,V,4.0,256.6492663857313,1.0189717903817683
Early sell-off,Optimal V,V,4.25,244.91221107817879,0.9723722873753122
Early sell-off,Optimal V,V,4.5,233.08624942918652,0.9254198004886023
Early sell-off,Optimal V,V,4.75,218.9484127164696,0.8692885011860332
Early sell-off,Optimal V,V,5.0,203.97564801786694,0.8098422963838351
Early sell-off,Optimal V,V,5.25,185.9238170002148,0.7381713080706233
Early sell-off,Optimal V,V,5.5,166.54801487063037,0.6612437716544771
Early sell-off,Optimal V,V,5.75,145.102866857883,0.5761003337897115
Early sell-off,Optimal V,V,6.0,121.45630144888,0.48221663238462936
Early sell-off,Optimal V,V,6.25,95.5859577405657,0.37950388818908115
Early sell-off,Optimal V,V,6.5,66.7328067027799,0.2649485365016908
Early sell-off,Optimal V,V,6.75,34.999999999999986,0.13896011925380145
Early sell-off,Optimal V,V,7.0,0.0,0.0
Rally,Passive q,dK_0.5y,0.0,47.90547179127196,0.9999999999999791
Rally,Passive q,dK_0.5y,0.25,47.90547179127195,0.9999999999999789
Rally,Passive q,dK_0.5y,0.5,47.90547179127199,0.9999999999999798
Rally,Passive q,dK_0.5y,0.75,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,1.0,47.90547179127202,0.9999999999999805
Rally,Passive q,dK_0.5y,1.25,49.23334137431866,1.027718536805802
Rally,Passive q,dK_0.5y,1.5,52.80916916072134,1.1023619471031219
Rally,Passive q,dK_0.5y,1.75,57.01108097910143,1.1900745123125425
Rally,Passive q,dK_0.5y,2.0,53.90430304181761,1.1252222559602778
Rally,Passive q,dK_0.5y,2.25,47.83683670400627,0.9985672808407828
Rally,Passive q,dK_0.5y,2.5,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,2.75,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,3.0,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,3.25,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,3.5,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,3.75,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,4.0,47.90547179127191,0.999999999999978
Rally,Passive q,dK_0.5y,4.25,47.90547179127202,0.9999999999999805
